-2.58726924044302e-05,3.47864713759536e-08,7.38073900812091e-08,2.03896308429854e-05,1.66508346725607e-05,-1.68761334043718e-07,0.0267018235285281,-0.0183052432893477,0.0144628925937566,48
-2.58238986830673e-05,3.47811009976613e-08,7.38198517922343e-08,2.03864206038463e-05,1.66512782203492e-05,-1.68771643943648e-07,0.0266954652264515,-0.0183056296613296,0.0144629111621731,48
-2.58316324046765e-05,3.4809490532146e-08,7.37816217165894e-08,2.03920121708315e-05,1.66505060658636e-05,-1.68753686333578e-07,0.0265005449862774,-0.018317474281413,0.0144634803962576,48
-2.58680026355236e-05,3.47979529077663e-08,7.37927925329275e-08,-0.00678176570630425,-0.00793135261575392,9.44471736595994e-05,0.0264644857719793,-0.0183133656893878,0.0144627614408027,48
-2.58619975454826e-05,3.47959236635771e-08,7.37961276115081e-08,2.03907156641985e-05,1.66506847833046e-05,-1.68757850066366e-07,0.026406764970323,-0.0183067834522148,0.014461609868085,48
-2.58310420153621e-05,3.48069240577923e-08,7.37850657356054e-08,2.03907516777273e-05,1.66506798073043e-05,-1.68757734406451e-07,0.0263003940638497,-0.0182946383482469,0.0144594857084492,48
-2.58109500405621e-05,3.47680770044289e-08,7.3838429089155e-08,2.03924124922828e-05,1.6650450874902e-05,-1.68752400698957e-07,0.0261627073685649,-0.0182788442305792,0.0144567264799383,48
-2.58489429338256e-05,3.4766207648801e-08,7.38366920627525e-08,-0.0116053953917001,-0.0135675411508464,0.000161542420628054,0.0260117022746366,-0.0182614122898752,0.014453685772627,48
-2.58202680032545e-05,3.47237424845746e-08,7.38957671212214e-08,2.03907161932065e-05,1.66506847101768e-05,-1.68757848367412e-07,0.025869231939487,-0.0182448016673167,0.0144507951660906,48
-2.58335387918975e-05,3.4808426632007e-08,7.37828116580602e-08,2.03863972723306e-05,1.66512814442553e-05,-1.6877171887442e-07,0.0257283777401708,-0.0182281343100491,0.0144479047450415,48
-2.58527168560503e-05,3.48067035998411e-08,7.37829610229749e-08,2.03933060350672e-05,1.66503277650261e-05,-1.68749531097603e-07,0.0255887437576279,-0.0182112818275813,0.0144449954518272,48
-2.58397587605617e-05,3.4816872946162e-08,7.37710046635784e-08,2.03886439246531e-05,1.66509710312834e-05,-1.68764503598524e-07,0.0254471129557794,-0.0181937650431852,0.0144419880261743,48
-2.58266617710495e-05,3.47889186448223e-08,7.38092543981906e-08,2.03864821109658e-05,1.66512697224509e-05,-1.68771446409448e-07,0.0252974868407083,-0.0181747418762133,0.0144387415646503,48
-2.58124131757222e-05,3.4817205478474e-08,7.37735883265266e-08,2.03864720006613e-05,1.66512711194438e-05,-1.68771478879391e-07,0.0251334263912957,-0.0181532832917939,0.0144351013998828,48
-2.57468546883819e-05,3.45815305178285e-08,7.4091105087795e-08,2.03924947789279e-05,1.66504395146775e-05,-1.68752136431726e-07,0.0249501310916111,-0.0181286398557452,0.0144309444922201,48
-2.58289265338916e-05,3.47877147325554e-08,7.38105891390351e-08,2.03887808142119e-05,1.66509521162773e-05,-1.6876406396815e-07,0.0247576881193985,-0.0181020316374316,0.0144264810398097,48
-2.58326407438819e-05,3.48131578553468e-08,7.37766821087248e-08,2.03933077550094e-05,1.66503275097662e-05,-1.68749525570282e-07,0.024526125603949,-0.0180691738225484,0.014420996608551,48
-2.58179489064769e-05,3.48136943973767e-08,7.37775990864833e-08,2.0392492821555e-05,1.66504397731275e-05,-1.68752142715493e-07,0.0242712872570155,-0.0180321575298275,0.0144148448702858,48
