0.161771308387985,0.00152233331883508,-0.00345020275574775,-0.000769632687657221,-5.20633076249413e-06,8.63054006860382e-06,1
0.161765027659918,0.00152102353486935,-0.00345060803033352,-0.000769262312893791,-5.2069448108701e-06,8.62889965208319e-06,1
0.161768293052295,0.00152170088080599,-0.00345039709526671,-0.000769454841413329,-5.20662381876331e-06,8.62974942121636e-06,1
0.161762037306074,0.00152049487395936,-0.00345080708424619,-0.00076908726181878,-5.20728212585312e-06,8.62819758141636e-06,1
0.161774290244153,0.00152293661412003,-0.00345000915431427,-0.000769808263357256,-5.20603047790473e-06,8.63130351929562e-06,1
0.161761861433616,0.00152043278231435,-0.00345081680665678,-0.000769076589119153,-5.20728720972165e-06,8.6281302987374e-06,1
0.161762615302408,0.00152059501066387,-0.0034507684775739,-0.000769121063367465,-5.2072159682954e-06,8.62833160842246e-06,1
0.161762735450722,0.00152058705708361,-0.0034507586100396,-0.000769127735407052,-5.20718853008309e-06,8.62833536689495e-06,1
0.161774485316398,0.00152296864355688,-0.00344999601052112,-0.000769819641786249,-5.20600732314913e-06,8.63134731082245e-06,1
0.161761960446816,0.00152046327996932,-0.00345081104022819,-0.000769082486960936,-5.20728232416444e-06,8.62816471306362e-06,1
0.161766649111261,0.00152142836025115,-0.00345050768779059,-0.000769358855595932,-5.20681782812614e-06,8.6293785090186e-06,1
0.161770573712938,0.00152215333570255,-0.00345024844862869,-0.000769589044086596,-5.20638983516538e-06,8.63032570558275e-06,1
0.161762918612403,0.00152063212137239,-0.00345074722753387,-0.000769138594457289,-5.20717393658826e-06,8.62838908810923e-06,1
0.161763063698125,0.00152063519706375,-0.0034507361307695,-0.000769146859211708,-5.20714674495638e-06,8.62840399847921e-06,1
0.1617633923282,0.00152074366406291,-0.00345071747889653,-0.00076916670119494,-5.20713366445084e-06,8.62852342821657e-06,1
0.161768962235293,0.00152176835511118,-0.00345034931588879,-0.000769493541404518,-5.20652388552888e-06,8.62986320496565e-06,1
0.161765694215606,0.00152117418334867,-0.00345056577437075,-0.000769301831150051,-5.20688506416754e-06,8.62908317023952e-06,1
0.161762440781414,0.00152051979469407,-0.00345077726236898,-0.000769110366992887,-5.20721443429155e-06,8.62825314782172e-06,1
0.161767239103231,0.00152143998334914,-0.00345046247070664,-0.000769392184056421,-5.20670730442839e-06,8.62943970871705e-06,1
0.16176679358475,0.00152140270042301,-0.00345049477431911,-0.000769366547888646,-5.20677740947854e-06,8.62937018613101e-06,1
0.161766467615271,0.00152133188170097,-0.0034505156374196,-0.000769347376478277,-5.20680777634353e-06,8.6292822509822e-06,1
0.161765568329078,0.00152114308276582,-0.0034505735746063,-0.000769294254068711,-5.2068952297653e-06,8.6290466847385e-06,1
0.161762951076163,0.00152064861393123,-0.00345074575016274,-0.000769140588892966,-5.20717545746088e-06,8.6284059049956e-06,1
0.161764250415084,0.00152085263920903,-0.00345065763537107,-0.000769216492869839,-5.20701639440822e-06,8.62868867426991e-06,1
0.161771799279142,0.00152241158530843,-0.00345016952891039,-0.000769661280463963,-5.20627140471634e-06,8.63064836979086e-06,1
0.161763027893528,0.0015206917838515,-0.00345074253747857,-0.000769145494205782,-5.20718079138064e-06,8.62844851496438e-06,1
0.161764448004681,0.00152100204547323,-0.00345065176494724,-0.00076922909893199,-5.20704921289481e-06,8.62883276500704e-06,1
0.16176799507132,0.00152166064664977,-0.00345041773049002,-0.000769437574245654,-5.20666331171276e-06,8.62968977678231e-06,1
0.161765327381298,0.00152115419606444,-0.00345059306960804,-0.000769280937672864,-5.20694773761174e-06,8.62903449611363e-06,1
0.161766515443274,0.00152130320980207,-0.00345051007012009,-0.000769349673324668,-5.20678479913475e-06,8.62926259770078e-06,1
0.161764862893105,0.00152100174409749,-0.00345061947611579,-0.000769252819635471,-5.20696677973652e-06,8.6288668171012e-06,1
0.161765356043895,0.0015210899835756,-0.00345058669275272,-0.000769281516547594,-5.20691197732689e-06,8.62898437825531e-06,1
0.161765662596617,0.00152113314987245,-0.0034505656009626,-0.000769299480124713,-5.20687188101105e-06,8.62904636196728e-06,1
0.161766130838339,0.00152120132896842,-0.00345053351303989,-0.000769326830489164,-5.20681190677962e-06,8.62914348060756e-06,1
0.161767907382503,0.00152159106755643,-0.00345042008650744,-0.000769431638263366,-5.20664771745293e-06,8.62962454982342e-06,1
