0.0107140874910797,3.05930160253453e-05,-2.92551658938407e-05
0.0107140874930441,3.0492164640272e-05,-2.92485367405635e-05
0.0107140874930199,3.05224910606932e-05,-2.92496676912239e-05
0.0107140874902575,3.05606648470124e-05,-2.92529744274846e-05
0.0107140874909583,3.05507670248134e-05,-2.92529322046269e-05
0.0107140874919895,3.0512240395725e-05,-2.92471882508724e-05
0.010714087508343,3.04688152427846e-05,-2.92476395310066e-05
0.0107140874898373,3.05477894482082e-05,-2.92524010935271e-05
0.0107140875004876,3.05788003228224e-05,-2.92520039682e-05
0.0107140874911748,3.05252532218407e-05,-2.92501099968699e-05
0.0107140874918276,3.05506323438668e-05,-2.92490820259901e-05
0.0107140874907814,3.0529131976324e-05,-2.9251720568346e-05
0.0107140874938645,3.05094004462041e-05,-2.92478285725118e-05
0.0107140874940535,3.04688954575424e-05,-2.9246839529379e-05
0.0107140874948972,3.05156429365698e-05,-2.9246113984152e-05
0.0107140875111327,3.05269363535504e-05,-2.92501875784705e-05
0.0107140874907812,3.05283532805616e-05,-2.92510134422143e-05
0.0107140874915014,3.03913246056106e-05,-2.9244903839118e-05
0.0107140874928776,3.05166693677401e-05,-2.92490446938049e-05
0.0107140874916736,3.05425833667183e-05,-2.92498894109762e-05
0.0107140874878845,3.05212803309527e-05,-2.9252244207495e-05
0.0107140874883623,3.04966735285752e-05,-2.92496595713381e-05
0.0107140874900301,3.05335288043789e-05,-2.92508242915326e-05
0.0107140875009209,3.04368056926487e-05,-2.92442076830501e-05
0.010714087492114,3.0542388442092e-05,-2.92514389975387e-05
0.0107140874922507,3.05295803979334e-05,-2.92477399497415e-05
0.010714087492587,3.04963135996236e-05,-2.92474156999645e-05
0.0107140875409321,3.05359365789275e-05,-2.92514117496924e-05
0.010714087491857,3.04751420967659e-05,-2.92470757909308e-05
0.0107140874888176,3.0408551822245e-05,-2.92454552441553e-05
0.0107140874918948,3.0494097910684e-05,-2.92477340558292e-05
0.0107140874905704,3.04726253538204e-05,-2.92475676158477e-05
0.0107140874925345,3.05064919280538e-05,-2.92480397447899e-05
0.0107140874944198,3.04846407643646e-05,-2.92468648090552e-05
0.0107140874945872,3.05261146635885e-05,-2.92458269338745e-05
0.0107140874946717,3.05347627510409e-05,-2.92469213730774e-05
0.0107140874938874,3.04949732049558e-05,-2.92494257902267e-05
0.0107140874943062,3.05422762448091e-05,-2.92490720402293e-05
0.0107140874915859,3.05515502379657e-05,-2.92520402894254e-05
0.0107140875021835,3.04936591350323e-05,-2.92477789787864e-05
0.0107140874955393,3.05131158304118e-05,-2.9245202776384e-05
0.0107140875035554,3.05910301657123e-05,-2.92544495637546e-05
0.0107140875033835,3.05081456259599e-05,-2.92489135665175e-05
0.0107140874906244,3.04296371065745e-05,-2.92468627690227e-05
0.0107140874875539,3.04968165563835e-05,-2.92505373806137e-05
0.0107140874926422,3.04927906850794e-05,-2.92488239469683e-05
0.010714087491772,3.05558678106641e-05,-2.9252597047403e-05
0.0107140874924328,3.0571585085477e-05,-2.92534969274489e-05
0.0107140874894372,3.05193083472421e-05,-2.92504645120555e-05
0.0107140874932535,3.05202740580655e-05,-2.92492177234187e-05
0.0107140875190488,3.04916674593194e-05,-2.9248678968397e-05
0.0107140874940946,3.05217362409047e-05,-2.92508247053278e-05
0.01071408748593,3.05091043508003e-05,-2.92514279570014e-05
0.0107140874900771,3.046585098382e-05,-2.92479932266801e-05
0.0107140874956457,3.05706537592915e-05,-2.92529247832162e-05
0.0107140874951344,3.05590174250789e-05,-2.92523784784705e-05
0.0107140874959596,3.04635145302772e-05,-2.92381117709462e-05
0.0107140874941621,3.0464717746359e-05,-2.92477426038562e-05
0.0107140875412322,3.04474266485544e-05,-2.92396839204536e-05
0.0107140874913439,3.04830992257101e-05,-2.92477506571369e-05
0.0107140874937402,3.05616675369824e-05,-2.92500503536119e-05
0.0107140874868576,3.05119452613508e-05,-2.92493197625593e-05
0.0107140874915423,3.06079366813387e-05,-2.92565177038202e-05
0.0107140874944075,3.05255816744444e-05,-2.92510152897686e-05
0.0107140875361924,3.04687097024272e-05,-2.92482332599126e-05
0.0107140874916363,3.0520925188467e-05,-2.92509752118102e-05
0.0107140874917964,3.05151148746293e-05,-2.92503704933914e-05
0.0107140874938434,3.04938478569168e-05,-2.924744706396e-05
0.0107140874941236,3.04751525375589e-05,-2.92426285981675e-05
0.0107140874918273,3.0536952215672e-05,-2.92520127107466e-05
0.0107140874949848,3.04865747554824e-05,-2.92475092631825e-05
0.0107140874918192,3.050573269117e-05,-2.92485354356193e-05
0.0107140874942584,3.05578362652629e-05,-2.9252660078259e-05
0.0107140874921168,3.04550568508177e-05,-2.92477452457715e-05
0.0107140874937742,3.05937178612708e-05,-2.92529296111274e-05
0.0107140874941745,3.05176566710021e-05,-2.92498688779884e-05
0.0107140875440732,3.05005679342615e-05,-2.92476279000629e-05
0.0107140874909508,3.04953799444652e-05,-2.92487445950745e-05
0.0107140874931389,3.04398221418058e-05,-2.92471106631178e-05
0.0107140874997716,3.0466401362481e-05,-2.92477680148636e-05
