-0.000146162985367759,-8.39828639497406e-05,-3.30217245389887e-07,-0.000131484142221114,-4.52501284292364e-08,-7.30578897654428e-07,-0.000268420555185496,-4.55339461758651e-07,6.73163311102273e-07,0.00030332995412341,-3.57485429952907e-06,-4.58845888894322e-06,4.03109259735729e-05,0.000102001102081387,-3.62507161333759e-07,9.88209358484875e-05,-7.24509225503827e-05,1.42447683809413e-05,0.124189231649805,-0.0121887734433686,8.95124006374734e-05,-0.0330880269850684,-0.0188484670326363,-0.00329082876568843,-0.0133175381928805,-0.0112874803853014,-0.00147680497412081,35
-0.000146153414338897,-8.39632165087694e-05,-3.30198036154415e-07,-0.000131483534985709,-4.54034148812409e-08,-7.30577159743588e-07,-0.000260946521331351,-4.38637466177168e-07,6.55110586335403e-07,-0.000372346104220201,6.83319779774847e-05,-4.29180485412468e-06,4.02887287060272e-05,0.000101986315340988,-3.62532433984494e-07,0.000356792935215109,-0.000222466899776915,3.9801360089278e-05,0.124189232431756,-0.012188774034541,8.95123994785267e-05,-0.0330688084565894,-0.0189882702788504,-0.00261066088191734,-0.0133139969132302,-0.0112878698072868,-0.00147679226224687,35
-0.000146160658464426,-8.39647872176754e-05,-3.30192789142757e-07,-0.000131484500514124,-4.49359467745737e-08,-7.30570254913926e-07,-0.00532822184899889,-1.47097837188842e-06,5.50786374099453e-06,0.000215865187487388,-7.56431498919501e-05,4.74032569390042e-06,4.01578527324664e-05,0.00010190217604486,-3.62687295289289e-07,0.00565009804370897,-0.00396562804920291,0.000594069932303768,0.124189230444522,-0.0121887725357854,8.95124024091817e-05,-0.0330559943371485,-0.0190814895866682,-0.00215709197921341,-0.0133114667669639,-0.0112881480903391,-0.00147678306477282,35
-0.000146153227034805,-8.39595515307661e-05,-3.30192779317155e-07,-0.000131484655884354,-4.50358596510635e-08,-7.3057671186631e-07,-0.000252546841123496,-3.65497417827538e-07,5.97583207305953e-07,0.00050161587124614,-0.00020659291418786,1.45417057812556e-05,4.02825641697343e-05,0.000101982169621485,-3.62539377221398e-07,-8.05799928334911e-05,6.7710155011142e-05,5.09675166597773e-06,0.124189231653075,-0.0121887734454276,8.95124006342926e-05,-0.0330453684057563,-0.0191587977712409,-0.00178087133223935,-0.0133079747864305,-0.0112885204231969,-0.00147675111980973,35
-0.000146172975886665,-8.40384854860847e-05,-3.30289530386554e-07,-0.000131485033761057,-4.48718131886982e-08,-7.30574826488875e-07,-0.00193930290339822,-6.92147728422487e-07,2.13938409068328e-06,-0.000372344742292467,6.83292248728841e-05,-4.29182922648478e-06,4.03059496146616e-05,0.000101997447566149,-3.62512174362642e-07,0.000356788860978065,-0.000222467512962884,3.98012998873461e-05,0.124189230445689,-0.0121887725363401,8.95124024087727e-05,-0.0330359865989681,-0.019227064282064,-0.00144855947372068,-0.0133061385662303,-0.0112887159200226,-0.00147673492458603,35
-0.00014616912885344,-8.40256910130238e-05,-3.30274520144035e-07,-0.000131483342712065,-4.56298177573391e-08,-7.30584295489721e-07,-0.000238903288967789,-4.46598598827482e-07,6.41148904045734e-07,0.000303365513571676,-3.64673711360674e-06,-4.58909524427997e-06,4.03127028019958e-05,0.000102001830404022,-3.62504262865263e-07,0.00035678868556217,-0.000222467539363403,3.98012972953433e-05,0.124189231276025,-0.0121887731619147,8.9512401186896e-05,-0.0330269082350702,-0.0192931347489436,-0.00112682551346623,-0.0132890782256989,-0.0112847958596091,-0.00148309890889359,35
-0.000146123892177855,-8.39678817758791e-05,-3.30235852107285e-07,-0.000131481616162516,-4.61295539263983e-08,-7.3058211525531e-07,0.000141429409881961,-9.66145622246059e-08,-1.46780258618942e-08,0.000271646951281856,-0.000134247048067009,9.58606162546548e-06,4.03104870804161e-05,0.000102000360549879,-3.62506797398823e-07,0.000316073185403631,-0.00019879029523982,3.57676818922486e-05,0.124189230870343,-0.0121887728548182,8.95124017897454e-05,-0.0330194000908182,-0.019347790693433,-0.000860551265328012,-0.0132802908179799,-0.0112827754921265,-0.00148637921885816,35
-0.00014618188272118,-8.40633882198047e-05,-3.30317249417993e-07,-0.000131483792466475,-4.52780440517599e-08,-7.30575287751876e-07,-0.000261468047603611,-4.37903493702812e-07,6.56924241022528e-07,-0.003520335658497,-0.000317222254491097,-1.64386538442804e-06,4.02824353207787e-05,0.000101982112960768,-3.62539580013528e-07,2.28343027266479e-05,-2.82704451935654e-05,6.71781760668914e-06,0.0665204607812412,-0.0087562928998717,4.74557910748325e-05,-0.0330114815371749,-0.0194054506796941,-0.000579487606543483,-0.0132734251620669,-0.0112811920969832,-0.0014889520357601,35
-0.000146170036182569,-8.40185235961703e-05,-3.3026291157166e-07,-0.000131483141040487,-4.55538980335209e-08,-7.30578237751418e-07,-0.000184351341688763,-4.93409980325301e-07,6.47624918466685e-07,0.000379891713752948,-8.19735890486882e-05,2.79691719269528e-06,4.0284167804874e-05,0.000101983239080981,-3.62537553705251e-07,-8.05802238982687e-05,6.77101202346078e-05,5.09674825176547e-06,0.05602833586362,-0.00734254795172045,3.98419580091106e-05,-0.033003714268751,-0.0194620251711371,-0.000303564133587098,-0.0132658347104195,-0.0112793952210663,-0.00149189565622977,35
-0.000146160848092586,-8.39714157832083e-05,-3.30202451302447e-07,-0.000131482836976671,-4.56866794759684e-08,-7.30579788518959e-07,-0.000233331652495976,-4.51979625747024e-07,6.34003228382373e-07,0.000303336440234102,-3.58796587629759e-06,-4.58857496147358e-06,4.02820975834841e-05,0.000101981903257656,-3.62539993925631e-07,0.000356780376822331,-0.000222468789904258,3.98011745286251e-05,0.0985928136583056,-0.0130778343510195,7.07297656761588e-05,-0.0329960307920852,-0.0195180061887067,-3.03772398261095e-05,-0.0132565207736907,-0.011277137959995,-0.00149562678430498,35
