-198538.095810929,-3.57345650404626,0.294076866849886,0.0409561903425932,1246209.87227644,2.8474359334273,1
-198538.111242042,-3.55783525972382,0.301530609622443,-0.00585853098427719,126269.551841285,5.78966342529909,1
-198538.088460635,-3.55382576129768,0.291121069679043,0.110204111652966,126269.551914835,5.78695769527239,1
-198538.095062042,-3.56355837137619,0.316314566748342,0.195627228415671,126269.548564368,5.8410223627327,1
-198538.098181056,-3.57213008817675,0.285537117658437,0.0471667235432971,126269.55202684,5.78569423311708,1
-198538.109384039,-3.59343279448871,0.328384712997625,0.148665357700692,126269.551975526,5.78870734080826,1
-198538.087147015,-3.55806526977833,0.309238291189179,0.0431728348210573,1246209.87209754,2.84759120520166,1
-198538.082840697,-3.56850657696622,0.248939912969018,0.0740307648915442,-1012019.80145882,8.87803870461428,1
-198538.097544187,-3.57621057226979,0.276559052281369,0.0628639615855927,126269.557474049,5.80322720912296,1
-198538.085679768,-3.56808099250338,0.273198562920245,0.117210353065599,126269.55164178,5.79047271446301,1
-198538.095912237,-3.54268269012193,0.297397674581307,0.0226562386910483,126269.55166604,5.78582151963369,1
-198538.149987211,-3.6506346747877,0.291094069250187,0.0521143345152123,-1012019.8014413,8.87754692966242,1
-198538.10731706,-3.59791694862384,0.309659085216654,0.0518399400648498,126269.549077921,5.83705002646257,1
-198538.080001446,-3.55207921414631,0.285735364934078,-0.00738821181993166,1246209.87245919,2.84772342176572,1
-198538.090315719,-3.56945496921724,0.294671016824279,0.0188292332647231,126269.551847151,5.78699941238127,2
237824.846858413,-9.0843643748059,1.32958716162937,-0.346714204787059,2.29714209102264,-12.0690981323451,2
237824.467182717,-9.34043861140107,0.915035015430305,-0.0901054765130303,2.24592833109909,-11.9349601717078,2
237825.019568655,-8.85520009937144,0.775552021833777,0.0566570173300694,2.27745749838969,-12.09625502869,2
237824.585287388,-8.87049696072691,0.807958680346647,0.108365486553773,2.23929637767495,-11.9690013697542,2
237825.028608126,-8.59344593664928,0.718546808886062,0.170939822212337,2.26663269779281,-12.0827541803182,2
237824.625164201,-8.90673661930721,0.723489602182208,0.195116271080866,2.29403229283835,-12.1367833221097,2
237824.83244912,-8.72842644001809,0.724637779466671,0.210406446720092,2.29256423878867,-12.0716568158524,2
237824.888068995,-8.62831442273318,0.696856908534585,0.249952263428454,2.3008126398641,-12.0438755702022,2
237824.681439612,-8.75369859907701,0.726395351023641,0.254868459327686,2.32687272245723,-12.0881095373026,2
237824.08394051,-9.1199449786484,0.7250778045698,0.278579104542867,2.30730528467689,-11.9578620578575,2
237824.446749662,-8.83772325634974,0.721011817610741,0.303510337231942,2.36502799100389,-12.1081448376181,2
